DATE,PHARMACY,LOCATION,DRUG,BRAND,PRICE,QUANTITY,TOTAL COST ,AVG. PRICE,70% AVG. PRICE,PRICE RISK,PRICE RISK SCORE,AVG. QTY,1.5 OF AVG. QTY,QTY RISK,QTY_RISK_SCORE,SUPPLIER_NAME,BATCH_NUMBER,EXPIRY_DATE,DAYS_TO_EXPIRY,EXPIRY_RISK,EXPIRY_RISK_SCORE,SALES_CHANNEL,DRUG_FORM,Column2
18-11-24,"Watts, Robinson And Nguyen",Rural,Metformin,BioCare,1568.99,60,94139.4,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,"Brown, Valdez And Lucas",KL-12778-EA,02-02-27,806.00,Low Risk,0,Market Stall,Syrup,2
18-11-24,Williams And Sons,Rural,Ibuprofen,BioCare,3813.16,88,335558.08,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,House-Glover,ZH-02669-QY,29-07-25,253.00,Low Risk,0,In-Store,Capsule,4
18-11-24,Williams And Sons,Urban,Chloroquine,MediPlus,4881.04,71,346553.84,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"West, Henderson And Ramirez",HQ-33142-TX,21-12-25,398.00,Low Risk,0,In-Store,Tablet,1
19-11-24,"Arroyo, Miller And Tucker",Rural,Paracetamol,PharmaTrust,696.11,77,53600.47,2636.16,1845.31,High Risk,1,49,74,High Risk,1,Gomez-Jenkins,JI-96780-YU,25-11-25,371.00,Low Risk,0,Market Stall,Capsule,4
19-11-24,"Arroyo, Miller And Tucker",Urban,Metformin,HealthFirst,4547.86,73,331993.78,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Henderson-Bernard,PG-70805-LI,22-04-27,884.00,Low Risk,0,In-Store,Capsule,4
19-11-24,Blair Plc,Rural,Azithromycin,BioCare,2991.48,57,170514.36,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Jones Inc,LT-66132-BZ,28-10-25,343.00,Low Risk,0,Mobile Van,Tablet,1
19-11-24,Blair Plc,Rural,Ciprofloxacin,MediPlus,3676.13,79,290414.27,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Henderson-Bernard,TA-64250-RD,07-07-25,230.00,Low Risk,0,Mobile Van,Syrup,2
19-11-24,Blake And Sons,Rural,Amoxicillin,HealthFirst,246.82,69,17030.58,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Brooks, Lam And Hayes",QW-43828-ET,08-05-25,170.00,High Risk,1,Mobile Van,Syrup,2
19-11-24,Burton Ltd,Rural,Ciprofloxacin,PharmaTrust,4431.45,6,26588.7,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Gray Group,NA-81435-PG,14-08-25,268.00,Low Risk,0,Mobile Van,Tablet,1
19-11-24,Carlson-Cruz,Rural,Amlodipine,HealthFirst,4715.38,88,414953.44,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Russell Group,OM-09745-YG,11-01-27,783.00,Low Risk,0,Market Stall,Injection,3
19-11-24,Dudley Group,Urban,Amoxicillin,BioCare,3326.44,84,279420.96,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,Novak Plc,ZE-66560-EX,21-04-27,883.00,Low Risk,0,Mobile Van,Syrup,2
19-11-24,"Dyer, Potter And Mack",Rural,Azithromycin,HealthFirst,2567.84,72,184884.48,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Hancock Inc,YE-09015-DS,22-09-26,672.00,Low Risk,0,In-Store,Syrup,2
19-11-24,George Group,Rural,Coartem,HealthFirst,2946.3,93,274005.9,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,"Stanley, Tucker And Lee",GT-96586-AN,22-08-25,276.00,Low Risk,0,Market Stall,Tablet,1
19-11-24,"Harris, Collins And Carney",Rural,Chloroquine,PharmaTrust,1819.1,69,125517.9,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Brooks, Lam And Hayes",IL-14458-CB,11-05-26,538.00,Low Risk,0,Market Stall,Syrup,2
19-11-24,"Henderson, Ramirez And Lewis",Urban,Paracetamol,FarmaTrust,1997.72,44,87899.68,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,House-Glover,DG-72255-VZ,09-11-25,355.00,Low Risk,0,In-Store,Capsule,4
19-11-24,"Henderson, Ramirez And Lewis",Rural,Azithromycin,HealthFirst,2181.2,18,39261.6,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Yu Inc,MX-15136-MK,23-05-26,550.00,Low Risk,0,In-Store,Tablet,1
19-11-24,"Romero, Gonzalez And Brooks",Rural,Coartem,BioCare,2849.2,70,199444,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Wright And Sons,AL-26758-VU,24-08-25,278.00,Low Risk,0,Mobile Van,Injection,3
19-11-24,"Ross, Robinson And Bright",Rural,Paracetamol,MediPlus,3859.65,77,297193.05,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,Baxter Inc,RA-06442-CY,21-02-26,459.00,Low Risk,0,In-Store,Syrup,2
19-11-24,"Ross, Robinson And Bright",Urban,Azithromycin,HealthFirst,1197.41,28,33527.48,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Gray Group,ND-77751-WC,02-10-25,317.00,Low Risk,0,Market Stall,Tablet,1
19-11-24,Smith-Bowen,Rural,Ciprofloxacin,MediPlus,1688.81,56,94573.36,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,"Stanley, Tucker And Lee",TF-89241-GN,13-01-27,785.00,Low Risk,0,In-Store,Tablet,1
19-11-24,Spence Plc,Rural,Azithromycin,MediPlus,536.67,95,50983.65,2628.19,1839.74,High Risk,1,50,75,High Risk,1,"Johnston, Sanchez And Kennedy",RB-28630-IM,29-03-26,495.00,Low Risk,0,Mobile Van,Injection,3
20-11-24,"Adams, Zuniga And Wong",Rural,Chloroquine,BioCare,1924.57,20,38491.4,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Williams Plc,YM-95145-QC,08-08-26,626.00,Low Risk,0,Market Stall,Capsule,4
20-11-24,Anderson Group,Urban,Chloroquine,HealthFirst,2194.83,93,204119.19,2656.70,1859.69,Low Risk,0,51,77,High Risk,1,"Brooks, Lam And Hayes",HH-13780-CS,17-04-26,513.00,Low Risk,0,In-Store,Tablet,1
20-11-24,"Arroyo, Miller And Tucker",Urban,Amoxicillin,FarmaTrust,2010.41,61,122635.01,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Walker Llc,VW-56218-DG,31-03-26,496.00,Low Risk,0,Market-Stall,Tablet,1
20-11-24,Baker And Sons,Rural,Coartem,MediPlus,857.77,43,36884.11,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Daniels, Adkins And Brown",NV-48421-LP,31-10-25,345.00,Low Risk,0,Mobile Van,Capsule,4
20-11-24,Baker And Sons,Rural,Coartem,MediPlus,857.77,43,36884.11,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Daniels, Adkins And Brown",NV-48421-LP,31-10-25,345.00,Low Risk,0,Mobile Van,Capsule,4
20-11-24,"Baker, Mason And White",Urban,Amlodipine,HealthFirst,4794.35,48,230128.8,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Robinson, Jones And Welch",NH-12307-HJ,18-09-26,667.00,Low Risk,0,In-Store,Capsule,4
20-11-24,Blair Plc,Urban,Chloroquine,HealthFirst,435.58,40,17423.2,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Woods, Calhoun And Schmidt",FA-29236-HG,22-06-26,579.00,Low Risk,0,Market Stall,Tablet,1
20-11-24,Blair Plc,Rural,Chloroquine,MediPlus,320.72,6,1924.32,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Stanley, Tucker And Lee",CR-26031-IL,10-05-25,171.00,High Risk,1,In-Store,Injection,3
20-11-24,Blair Plc,Rural,Azithromycin,PharmaTrust,1172.45,7,8207.15,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"Stanley, Tucker And Lee",DZ-47238-TG,25-02-27,827.00,Low Risk,0,Market Stall,Tablet,1
20-11-24,Blake And Sons,Rural,Artemisinin,MediPlus,3273.5,91,297888.5,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,Gomez-Jenkins,SG-39248-EO,14-05-25,175.00,High Risk,1,Market Stall,Tablet,1
20-11-24,Carlson-Cruz,Rural,Ciprofloxacin,PharmaTrust,2790.98,79,220487.42,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,House-Glover,VO-06813-YN,09-10-26,688.00,Low Risk,0,In-Store,Injection,3
20-11-24,Dudley Group,Urban,Azithromycin,BioCare,573.29,64,36690.56,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Jones-Young,IM-91248-OM,31-03-27,861.00,Low Risk,0,In-Store,Injection,3
20-11-24,"Dyer, Potter And Mack",Rural,Ciprofloxacin,MediPlus,3664.78,31,113608.18,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Hensley, Powell And David",CP-77210-VL,02-01-27,773.00,Low Risk,0,Market Stall,Capsule,4
20-11-24,"Ferrell, Rice And Maddox",Urban,Paracetamol,MediPlus,1213.92,56,67979.52,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Chapman And Sons,QH-18097-HC,28-12-25,403.00,Low Risk,0,Mobile Van,Capsule,4
20-11-24,"Ferrell, Rice And Maddox",Urban,Metformin,MediPlus,1550.94,73,113218.62,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Novak And Sons,YH-06919-KZ,27-04-26,523.00,Low Risk,0,Market Stall,Injection,3
20-11-24,Frazier Inc,Rural,Coartem,HealthFirst,3001.77,43,129076.11,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Robinson, Jones And Welch",BC-69104-YT,04-03-27,834.00,Low Risk,0,Mobile Van,Syrup,2
20-11-24,Frazier Inc,Rural,Azithromycin,HealthFirst,2685.77,85,228290.45,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,Williams Plc,BA-98622-IA,04-05-26,530.00,Low Risk,0,Market Stall,Syrup,2
20-11-24,Garcia-James,Rural,Azithromycin,HealthFirst,1362.5,42,57225,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Baxter Inc,GK-78052-BQ,08-01-26,414.00,Low Risk,0,In-Store,Injection,3
20-11-24,George Group,Rural,Azithromycin,FarmaTrust,3460.68,88,304539.84,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,Chapman And Sons,HM-61010-DG,08-02-26,445.00,Low Risk,0,Market Stall,Tablet,1
20-11-24,Gray-Mayo,Urban,Ibuprofen,MediPlus,881.02,25,22025.5,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,"West, Henderson And Ramirez",WU-50902-YR,24-07-25,246.00,Low Risk,0,Mobile Van,Injection,3
20-11-24,Harrell Llc,Rural,Azithromycin,HealthFirst,2527.61,80,202208.8,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,"West, Henderson And Ramirez",SB-92839-UM,17-04-26,513.00,Low Risk,0,Market Stall,Syrup,2
20-11-24,Harrell Llc,Urban,Metformin,HealthFirst,3252.6,72,234187.2,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Henderson-Bernard,SI-17455-TC,16-12-26,756.00,Low Risk,0,Mobile Van,Injection,3
20-11-24,"Harris, Collins And Carney",Urban,Coartem,MediPlus,2996.2,65,194753,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Henderson-Bernard,YQ-10463-PJ,24-11-26,734.00,Low Risk,0,In-Store,Capsule,4
20-11-24,James Group,Rural,Paracetamol,HealthFirst,2709.01,65,176085.65,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,House-Glover,XL-72563-US,07-08-25,260.00,Low Risk,0,Mobile Van,Syrup,2
20-11-24,James Group,Rural,Amlodipine,BioCare,3050.61,4,12202.44,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Novak Plc,JN-63878-SU,10-03-26,475.00,Low Risk,0,Mobile Van,Syrup,2
20-11-24,"Martin, Rose And Obrien",Urban,Amoxicillin,HealthFirst,3949.94,65,256746.1,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Chapman And Sons,LS-84487-NP,02-07-25,224.00,Low Risk,0,In-Store,Injection,3
20-11-24,"Mcclain, Miller And Henderson",Rural,Artemisinin,HealthFirst,1893.83,70,132568.1,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Jones Inc,OP-38833-FQ,21-07-26,608.00,Low Risk,0,Market Stall,Injection,3
20-11-24,Morales-Jones,Rural,Metformin,HealthFirst,4049.32,4,16197.28,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,House-Glover,AJ-45398-XI,07-10-26,686.00,Low Risk,0,Mobile Van,Syrup,2
20-11-24,Morales-Jones,Urban,Chloroquine,BioCare,3100.56,82,254245.92,2656.70,1859.69,Low Risk,0,51,77,High Risk,1,"Robinson, Jones And Welch",JB-05279-CJ,04-01-26,410.00,Low Risk,0,Market Stall,Injection,3
20-11-24,Perez Inc,Rural,Artemisinin,HealthFirst,4776.96,21,100316.16,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Wright And Sons,HD-70321-AP,15-08-26,633.00,Low Risk,0,Market Stall,Injection,3
20-11-24,Rodriguez-Graham,Rural,Amlodipine,PharmaTrust,4427.61,45,199242.45,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Johnston, Sanchez And Kennedy",MN-46687-AX,30-09-25,314.00,Low Risk,0,Market Stall,Syrup,2
20-11-24,"Romero, Gonzalez And Brooks",Urban,Azithromycin,MediPlus,3859.15,65,250844.75,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Robinson, Jones And Welch",CM-72075-MU,10-07-25,232.00,Low Risk,0,Market Stall,Injection,3
20-11-24,Spence Plc,Rural,Ciprofloxacin,MediPlus,3427.12,98,335857.76,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,"Robinson, Jones And Welch",VY-65642-QS,09-08-25,262.00,Low Risk,0,Mobile Van,Syrup,2
20-11-24,"Walter, Edwards And Rios",Urban,Ibuprofen,HealthFirst,2813.95,87,244813.65,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Jones-Young,SK-13731-HE,27-09-26,676.00,Low Risk,0,Mobile Van,Syrup,2
20-11-24,"Walter, Edwards And Rios",Rural,Ibuprofen,MediPlus,1801.04,1,1801.04,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Novak And Sons,OU-43196-KU,17-06-25,209.00,Low Risk,0,Mobile Van,Capsule,4
20-11-24,Wilkerson-Day,Rural,Amlodipine,MediPlus,1284.97,52,66818.44,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Russell Group,ET-98305-QI,28-06-26,585.00,Low Risk,0,Market Stall,Injection,3
20-11-24,Williams And Sons,Urban,Azithromycin,HealthFirst,4138.61,8,33108.88,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Henderson-Bernard,KW-61838-ZV,12-10-26,691.00,Low Risk,0,In-Store,Tablet,1
21-11-24,Abbott-Munoz,Rural,Ciprofloxacin,PharmaTrust,3140.36,95,298334.2,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Williams Plc,SB-30388-GV,26-03-26,490.00,Low Risk,0,Mobile Van,Syrup,2
21-11-24,Anderson Group,Rural,Artemisinin,PharmaTrust,1718.45,37,63582.65,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,"Hensley, Powell And David",JH-33649-WJ,23-01-27,793.00,Low Risk,0,Mobile Van,Injection,3
21-11-24,"Arroyo, Miller And Tucker",Rural,Ibuprofen,PharmaTrust,864.11,88,76041.68,2543.53,1780.47,High Risk,1,49,73,High Risk,1,"Robinson, Jones And Welch",SP-60176-EQ,27-02-27,828.00,Low Risk,0,Mobile Van,Syrup,2
21-11-24,Baker And Sons,Urban,Ibuprofen,HealthFirst,1391.54,41,57053.14,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Jones-Young,XD-93956-HK,10-06-26,566.00,Low Risk,0,In-Store,Tablet,1
21-11-24,Baker And Sons,Rural,Amoxicillin,BioCare,638.9,50,31945,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Washington, Ryan And Cummings",SU-16458-CP,27-11-26,736.00,Low Risk,0,Market Stall,Syrup,2
21-11-24,Blair Plc,Rural,Azithromycin,HealthFirst,2267.87,73,165554.51,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Novak Plc,MF-19833-ZE,27-07-26,613.00,Low Risk,0,Mobile Van,Syrup,2
21-11-24,Burton Ltd,Rural,Metformin,PharmaTrust,309.11,37,11437.07,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,"Brown, Valdez And Lucas",QI-65619-VW,09-09-26,657.00,Low Risk,0,In-Store,Tablet,1
21-11-24,"Flowers, Martin And Kelly",Urban,Ibuprofen,BioCare,1206.14,5,6030.7,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,"Johnston, Sanchez And Kennedy",XZ-81603-PT,18-07-25,239.00,Low Risk,0,In-Store,Injection,3
21-11-24,"Gardner, Robinson And Lawrence",Urban,Amoxicillin,PharmaTrust,4271.63,49,209309.87,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Hensley, Powell And David",CQ-01963-VT,01-09-26,649.00,Low Risk,0,In-Store,Syrup,2
21-11-24,George Group,Rural,Metformin,BioCare,279.34,86,24023.24,2644.11,1850.87,High Risk,1,52,77,High Risk,1,"Washington, Ryan And Cummings",KF-95092-HS,26-05-26,551.00,Low Risk,0,Market Stall,Tablet,1
21-11-24,George Group,Rural,Artemisinin,PharmaTrust,589.2,66,38887.2,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Henderson-Bernard,QO-67226-BL,15-06-26,571.00,Low Risk,0,In-Store,Capsule,4
21-11-24,Gray-Mayo,Rural,Metformin,MediPlus,2840.45,40,113618,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Powell Llc,RO-36669-WM,08-03-26,472.00,Low Risk,0,In-Store,Tablet,1
21-11-24,"Henderson, Ramirez And Lewis",Rural,Ibuprofen,PharmaTrust,2295.98,11,25255.78,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,"Hensley, Powell And David",HG-58618-FE,28-05-26,553.00,Low Risk,0,Mobile Van,Capsule,4
21-11-24,"Hoffman, Baker And Richards",Urban,Ciprofloxacin,MediPlus,318.91,84,26788.44,2610.77,1827.54,High Risk,1,51,76,High Risk,1,Gray Group,RO-23948-CB,01-02-27,802.00,Low Risk,0,Market Stall,Injection,3
21-11-24,"Hoffman, Baker And Richards",Urban,Amoxicillin,PharmaTrust,2352.48,9,21172.32,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Novak Plc,JZ-57968-MO,18-09-26,666.00,Low Risk,0,In-Store,Tablet,1
21-11-24,Perez Inc,Rural,Ibuprofen,PharmaTrust,262.94,38,9991.72,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Jones Inc,NZ-84452-QL,31-03-27,860.00,Low Risk,0,Mobile Van,Tablet,1
21-11-24,"Reid, Ferguson And Sanchez",Urban,Ibuprofen,MediPlus,4900.28,84,411623.52,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Williams Plc,PX-12920-KU,16-04-27,876.00,Low Risk,0,Mobile Van,Syrup,2
21-11-24,Rodriguez Llc,Rural,Artemisinin,BioCare,3946.51,5,19732.55,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Jones-Young,OA-90781-JL,30-09-25,313.00,Low Risk,0,Market Stall,Capsule,4
21-11-24,"Rodriguez, Figueroa And Sanchez",Urban,Paracetamol,MediPlus,2676.15,80,214092,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,"Daniels, Adkins And Brown",XV-86550-CT,22-03-27,851.00,Low Risk,0,Market Stall,Syrup,2
21-11-24,Rodriguez-Graham,Rural,Azithromycin,HealthFirst,4705.22,93,437585.46,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,"West, Henderson And Ramirez",GI-51206-VY,28-05-26,553.00,Low Risk,0,Mobile Van,Capsule,4
21-11-24,"Ross, Robinson And Bright",Rural,Metformin,BioCare,1563.74,94,146991.56,2644.11,1850.87,High Risk,1,52,77,High Risk,1,Gomez-Jenkins,DE-87287-NV,27-05-25,187.00,Low Risk,0,In-Store,Capsule,4
21-11-24,Ryan Plc,Rural,Amoxicillin,HealthFirst,2253.09,89,200525.01,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,"Robinson, Jones And Welch",AJ-86843-HF,18-02-26,454.00,Low Risk,0,In-Store,Syrup,2
21-11-24,Spence Plc,Rural,Artemisinin,HealthFirst,4716.06,76,358420.56,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Williams Plc,ZU-51344-UU,04-11-25,348.00,Low Risk,0,Mobile Van,Injection,3
22-11-24,Allen-Allen,Rural,Coartem,BioCare,3126.08,81,253212.48,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,Hancock Inc,DQ-97376-LE,02-06-26,557.00,Low Risk,0,In-Store,Syrup,2
22-11-24,"Arroyo, Miller And Tucker",Rural,Metformin,MediPlus,1315.7,16,21051.2,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Chapman And Sons,DH-26522-SA,04-03-26,467.00,Low Risk,0,Market Stall,Syrup,2
22-11-24,Baker And Sons,Rural,Metformin,HealthFirst,3212.09,68,218422.12,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Brooks, Lam And Hayes",BJ-16704-SB,16-06-25,206.00,Low Risk,0,In-Store,Tablet,1
22-11-24,"Baker, Mason And White",Rural,Ciprofloxacin,PharmaTrust,3796.19,27,102497.13,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Wright And Sons,TF-19383-QC,27-11-26,735.00,Low Risk,0,In-Store,Tablet,1
22-11-24,Blake And Sons,Urban,Azithromycin,BioCare,1323.32,50,66166,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Williams Plc,MX-96385-IS,20-01-27,789.00,Low Risk,0,In-Store,Tablet,1
22-11-24,Davis And Sons,Rural,Paracetamol,MediPlus,4978.13,74,368381.62,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,"Washington, Ryan And Cummings",JE-84573-BW,08-06-25,198.00,Low Risk,0,In-Store,Capsule,4
22-11-24,Garcia-James,Rural,Artemisinin,FarmaTrust,1743.93,89,155209.77,2588.57,1812.00,High Risk,1,52,78,High Risk,1,Hancock Inc,VO-39750-AJ,13-04-27,872.00,Low Risk,0,Market Stall,Tablet,1
22-11-24,George Group,Rural,Chloroquine,BioCare,4748.28,73,346624.44,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Jones Inc,YR-75985-LB,29-12-25,402.00,Low Risk,0,Market Stall,Syrup,2
22-11-24,George Group,Rural,Chloroquine,HealthFirst,426.77,61,26032.97,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,Novak Plc,DW-87242-GY,27-06-25,217.00,Low Risk,0,Market Stall,Capsule,4
22-11-24,"Guzman, Hoffman And Baldwin",Rural,Amlodipine,MediPlus,1243.21,46,57187.66,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,"Brooks, Lam And Hayes",NX-92786-JP,04-02-26,439.00,Low Risk,0,Mobile Van,Capsule,4
22-11-24,"Hoffman, Baker And Richards",Urban,Ibuprofen,MediPlus,3516.15,53,186355.95,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Baxter Inc,HJ-21371-TS,02-08-25,253.00,Low Risk,0,Mobile Van,Injection,3
22-11-24,"Hoffman, Baker And Richards",Rural,Amoxicillin,FarmaTrust,3408.44,13,44309.72,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Jones-Young,QQ-51015-KC,21-12-26,759.00,Low Risk,0,Market Stall,Injection,3
22-11-24,"Mcclure, Ward And Lee",Rural,Amlodipine,BioCare,372.32,83,30902.56,2698.49,1888.95,High Risk,1,51,77,High Risk,1,Gray Group,GN-51996-SK,04-05-26,528.00,Low Risk,0,Market Stall,Syrup,2
22-11-24,Perez Inc,Urban,Azithromycin,HealthFirst,734.69,34,24979.46,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Gray Group,WS-53241-GS,25-08-25,276.00,Low Risk,0,In-Store,Syrup,2
22-11-24,"Reid, Ferguson And Sanchez",Rural,Metformin,HealthFirst,2615.57,41,107238.37,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Chapman And Sons,EH-10391-PT,05-05-25,164.00,High Risk,1,Mobile Van,Capsule,4
22-11-24,Rodriguez Llc,Rural,Azithromycin,MediPlus,1501.27,14,21017.78,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Lee-Davis,SJ-07461-CQ,04-02-27,804.00,Low Risk,0,Market Stall,Injection,3
22-11-24,Smith-Bowen,Rural,Metformin,PharmaTrust,293.04,70,20512.8,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Walker Llc,DK-32421-YT,01-08-26,617.00,Low Risk,0,Mobile Van,Syrup,2
22-11-24,Smith-Bowen,Rural,Amlodipine,PharmaTrust,1756.4,25,43910,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Chapman And Sons,NJ-11180-FA,31-03-26,494.00,Low Risk,0,Mobile Van,Tablet,1
23-11-24,Abbott-Munoz,Urban,Amoxicillin,BioCare,1385.11,97,134355.67,2624.80,1837.36,High Risk,1,51,76,High Risk,1,Jones Inc,SJ-52377-RU,15-05-26,538.00,Low Risk,0,Mobile Van,Syrup,2
23-11-24,Arnold Ltd,Urban,Ibuprofen,MediPlus,4691.04,61,286153.44,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Morton-Chase,WF-22063-HU,28-02-26,462.00,Low Risk,0,Mobile Van,Injection,3
23-11-24,Blake And Sons,Rural,Amoxicillin,HealthFirst,4219.55,30,126586.5,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Powell Llc,NO-58431-TW,25-12-25,397.00,Low Risk,0,In-Store,Tablet,1
23-11-24,Doyle Ltd,Rural,Chloroquine,PharmaTrust,4521.38,49,221547.62,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Morton-Chase,LP-96164-XZ,04-07-25,223.00,Low Risk,0,Market Stall,Syrup,2
23-11-24,Doyle Ltd,Urban,Amlodipine,HealthFirst,351.33,71,24944.43,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,"Stanley, Tucker And Lee",PZ-02693-UE,09-02-26,443.00,Low Risk,0,In-Store,Tablet,1
23-11-24,"Dyer, Potter And Mack",Rural,Metformin,BioCare,4392.47,29,127381.63,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Williams Plc,CH-28442-OZ,24-05-26,547.00,Low Risk,0,Market Stall,Syrup,2
23-11-24,"Dyer, Potter And Mack",Urban,Amoxicillin,MediPlus,2861.84,23,65822.32,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,House-Glover,HY-97639-BD,09-04-26,502.00,Low Risk,0,Mobile Van,Syrup,2
23-11-24,Frazier Inc,Urban,Ciprofloxacin,MediPlus,4958.11,94,466062.34,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Novak Plc,GH-00106-GR,07-04-26,500.00,Low Risk,0,Market Stall,Tablet,1
23-11-24,Garcia-James,Urban,Artemisinin,BioCare,1190.86,20,23817.2,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Lee-Davis,ZX-17390-OC,07-02-26,441.00,Low Risk,0,Market Stall,Tablet,1
23-11-24,Garcia-James,Rural,Coartem,HealthFirst,4998.26,12,59979.12,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Russell Group,QI-97482-DU,30-03-27,857.00,Low Risk,0,In-Store,Capsule,4
